User_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status
1002654,F,39,9,C,0,1
1002655,M,37,7,C,1,0
1002656,M,58,13,C,2,1
1002657,F,15,10,C,1,0
1002658,M,33,7,A,3,0
1002659,M,36,14,B,4+,1
1002660,M,65,17,C,0,0
1002661,M,56,13,C,1,0
1002662,M,33,17,C,4+,0
1002663,F,29,4,B,2,0
1002664,M,42,7,B,1,0
1002665,M,40,11,B,1,0
1002666,M,48,16,C,1,0
1002667,F,38,6,C,1,1
1002668,F,31,4,A,3,1
1002669,M,48,0,C,1,0
1002670,M,45,6,B,1,0
1002671,F,40,12,C,4+,0
1002672,M,36,7,C,1,1
1002673,M,40,7,C,0,0
1002674,M,31,4,A,1,0
1002675,M,41,18,C,3,1
1002676,M,72,20,B,1,1
1002677,F,42,7,C,4+,0
1002678,M,27,6,C,1,1
1002679,F,22,4,A,2,0
1002680,M,31,12,C,1,1
1002681,F,28,4,B,1,0
1002682,M,22,4,C,3,1
1002683,M,40,7,C,1,1
1002684,F,23,0,C,3,1
1002685,M,50,7,C,2,1
1002686,M,27,0,C,1,0
1002687,M,15,10,C,0,0
1002688,M,26,17,C,2,0
1002689,M,26,12,B,0,0
1002690,M,27,7,C,3,1
1002691,M,25,4,B,2,0
1002692,F,20,4,C,0,0
1002693,M,71,13,C,1,0
1002694,M,18,4,B,3,1
1002695,M,40,11,C,4+,0
1002696,M,30,7,C,1,1
1002697,F,51,17,C,3,0
1002698,F,28,2,B,0,1
1002699,F,62,13,C,0,1
1002700,M,33,7,C,2,1
1002701,M,49,1,A,3,1
1002703,M,38,11,C,4+,1
1002704,M,75,13,C,1,1
1002705,M,29,1,B,3,1
1002706,F,35,1,B,4+,0
1002707,M,64,13,A,1,1
1002708,M,26,7,C,2,1
1002709,F,27,0,A,3,0
1002710,M,37,17,B,3,0
1002711,F,28,4,C,0,0
1002712,F,24,19,C,0,0
1002713,M,30,7,C,3,1
1002714,M,23,4,B,4+,0
1002715,F,51,4,C,0,0
1002716,F,55,4,C,3,1
1002717,M,31,4,C,4+,0
1002718,F,34,4,C,4+,1
1002719,M,35,12,C,3,0
1002720,M,41,0,C,1,0
1002721,M,46,14,C,1,0
1002722,M,36,7,B,3,1
1002724,F,47,2,A,3,1
1002725,M,42,7,C,1,1
1002726,M,48,11,C,1,1
1002727,M,32,11,C,0,0
1002728,M,43,12,C,1,0
1002729,M,53,7,C,0,1
1002730,M,45,11,C,1,1
1002731,M,36,7,C,1,0
1002732,M,47,17,C,2,1
1002733,M,48,17,B,1,1
1002734,F,18,4,C,1,0
1002735,M,29,7,A,1,0
1002736,M,49,12,C,4+,0
1002737,M,33,3,B,3,0
1002738,F,53,2,B,1,1
1002739,F,45,7,C,1,0
1002740,M,46,17,B,1,1
1002741,M,32,14,A,1,0
1002742,M,31,17,C,3,0
1002743,M,30,14,B,2,0
1002744,M,23,17,C,1,1
1002745,F,42,1,C,1,0
1002746,M,52,14,C,3,1
1002747,F,24,4,B,2,0
1002748,M,31,4,B,1,0
1002749,M,33,12,A,3,0
1002750,F,28,15,B,1,0
1002751,F,26,16,C,3,1
1002752,M,28,15,A,2,0
1002753,F,55,20,B,1,1
1002754,M,52,12,A,1,0
1002755,M,43,7,C,3,0
1002756,M,19,4,C,2,0
1002757,M,29,2,A,1,0
1002758,M,62,8,C,0,1
1002759,M,28,7,C,3,0
1002760,M,55,0,C,1,0
1002761,M,42,6,B,0,0
1002762,M,54,16,C,2,1
1002763,F,18,4,A,2,0
1002764,M,30,7,B,1,0
1002765,M,52,7,C,1,1
1002766,M,46,7,C,1,1
1002767,M,34,0,B,0,0
1002768,M,34,17,A,1,0
1002769,M,28,7,C,0,0
1002770,M,43,1,C,4+,0
1002771,M,20,1,A,4+,0
1002772,M,38,17,A,3,1
1002773,M,45,2,C,0,0
1002774,M,27,1,A,1,0
1002775,F,24,4,C,1,1
1002776,M,35,14,C,4+,0
1002777,M,25,4,B,2,0
1002778,M,69,13,B,3,0
1002779,M,44,7,B,1,0
1002780,M,29,17,A,1,0
1002781,M,40,4,C,2,1
1002782,F,20,4,C,4+,0
1002783,M,47,17,C,0,1
1002784,M,54,20,C,2,1
1002785,M,74,13,C,1,1
1002786,M,33,4,A,2,0
1002787,M,32,4,A,4+,0
1002788,M,62,1,B,0,1
1002789,M,25,4,B,2,1
1002790,M,35,20,A,3,0
1002791,M,69,7,A,1,1
1002792,M,19,4,C,1,0
1002793,M,42,7,B,3,0
1002794,M,26,2,B,1,1
1002795,M,52,13,C,4+,1
1002796,M,33,14,B,3,0
1002797,F,30,7,A,3,0
1002798,M,40,20,B,1,0
1002799,M,24,0,C,2,0
1002800,F,21,4,C,1,0
1002801,F,33,3,A,1,1
1002802,M,45,20,B,2,0
1002803,M,30,7,B,3,0
1002804,F,37,0,C,2,0
1002805,M,66,19,B,1,1
1002806,M,15,10,B,4+,0
1002807,F,40,11,B,2,1
1002808,M,57,16,A,3,0
1002809,M,29,7,A,4+,0
1002810,F,15,10,B,2,0
1002811,M,27,19,B,1,0
1002812,M,32,17,B,3,0
1002813,M,33,20,A,1,0
1002814,M,38,7,B,1,0
1002815,M,41,17,C,1,0
1002816,M,31,7,C,4+,1
1002817,M,38,12,C,3,1
1002818,M,26,12,B,2,0
1002819,M,46,14,C,1,1
1002820,F,36,0,A,2,0
1002821,M,20,20,B,3,0
1002822,M,51,7,B,2,1
1002823,M,29,4,C,1,0
1002824,M,22,4,C,3,0
1002825,F,28,20,B,1,1
1002826,M,44,12,A,4+,1
1002827,M,27,17,B,4+,0
1002828,M,19,4,C,2,0
1002830,M,36,7,B,0,0
1002831,M,32,0,C,4+,0
1002832,M,28,17,B,4+,0
1002833,M,29,15,C,2,0
1002834,M,38,1,C,1,1
1002835,M,44,20,B,2,0
1002836,M,35,12,C,2,1
1002837,M,23,0,B,1,0
1002838,M,22,1,C,1,0
1002839,M,34,17,B,1,0
1002840,M,29,0,A,1,1
1002841,M,54,12,B,1,1
1002842,M,41,17,C,4+,0
1002843,F,33,4,A,4+,0
1002844,M,34,20,C,3,1
1002845,M,26,4,C,2,0
1002846,F,25,4,C,4+,0
1002847,M,21,4,A,3,0
1002848,M,35,0,C,1,1
1002849,M,48,11,A,3,0
1002850,M,24,20,B,4+,0
1002851,F,33,7,A,3,1
1002852,M,29,12,C,1,0
1002853,M,15,1,C,2,0
1002854,F,23,4,B,1,0
1002855,M,32,4,B,4+,0
1002856,M,43,11,A,2,0
1002857,M,32,0,B,2,0
1002858,F,15,10,B,2,0
1002859,M,20,1,C,0,0
1002860,M,45,17,A,2,0
1002861,M,31,15,C,1,0
1002862,M,48,7,C,3,1
1002863,F,29,2,B,1,0
1002864,F,41,3,C,1,0
1002865,F,35,6,C,1,1
1002866,M,30,7,C,2,0
1002867,M,49,17,C,3,1
1002868,M,36,12,B,3,0
1002869,M,55,17,C,0,1
1002870,M,54,18,B,0,1
1002871,F,27,14,C,1,0
1002872,M,32,20,B,1,0
1002873,F,19,4,B,1,0
1002874,F,44,20,B,1,0
1002875,M,34,2,B,3,1
1002876,M,35,17,C,1,1
1002877,M,45,1,C,1,0
1002878,F,55,20,A,2,1
1002879,M,23,4,C,1,0
1002880,M,24,12,A,3,0
1002881,F,29,12,C,1,1
1002882,M,25,20,A,4+,0
1002883,M,19,20,B,3,0
1002884,F,54,3,C,1,1
1002885,F,25,1,A,2,0
1002886,M,25,4,B,3,0
1002887,M,33,3,B,3,1
1002888,M,29,14,B,2,1
1002889,M,37,3,A,1,1
1002890,M,44,7,B,2,1
1002891,F,21,4,A,1,0
1002892,M,28,4,C,3,0
1002893,M,35,1,B,4+,0
1002894,M,18,4,B,4+,0
1002895,M,35,11,B,4+,0
1002896,M,23,14,B,0,0
1002897,M,26,5,B,0,1
1002898,M,25,4,B,4+,0
1002899,M,45,14,A,3,1
1002900,M,18,12,C,2,1
1002901,M,32,17,B,2,0
1002902,M,32,12,C,0,0
1002903,M,29,16,B,2,0
1002904,M,30,4,C,3,0
1002905,M,36,17,B,1,0
1002906,M,40,19,A,0,0
1002907,F,36,5,A,4+,0
1002908,M,22,2,C,3,0
1002909,M,32,7,A,1,0
1002910,M,15,19,C,0,0
1002911,F,33,4,A,3,0
1002912,F,22,4,A,2,0
1002913,F,41,20,B,3,1
1002914,M,31,4,B,0,1
1002915,M,27,7,C,3,0
1002916,M,46,2,C,3,0
1002917,M,32,0,A,2,1
1002918,M,27,12,B,2,0
1002919,M,19,17,C,2,0
1002920,M,31,2,A,1,1
1002921,M,52,1,C,2,0
1002922,M,28,17,B,2,1
1002924,F,20,4,B,4+,0
1002925,F,33,4,C,3,0
1002926,F,25,2,B,1,0
1002927,M,29,12,A,2,1
1002928,M,34,2,B,1,1
1002929,M,24,2,A,4+,0
1002930,M,52,17,C,1,1
1002931,M,25,4,B,2,0
1002932,M,30,12,C,3,0
1002933,M,43,11,C,4+,0
1002934,F,40,20,B,3,0
1002935,M,29,0,B,2,1
1002936,F,25,4,B,0,0
1002937,F,18,4,A,4+,0
1002938,F,30,0,B,1,0
1002939,F,31,15,B,1,0
1002940,M,32,0,A,0,1
1002941,M,38,12,B,1,1
1002942,F,54,1,C,1,1
1002943,M,36,12,C,1,0
1002945,F,43,17,C,4+,1
1002946,M,39,16,A,0,1
1002947,F,29,0,A,1,1
1002948,M,24,14,B,1,0
1002949,M,26,17,B,2,0
1002950,M,21,0,C,4+,0
1002951,F,41,14,B,0,1
1002952,M,28,4,B,1,0
1002953,M,33,20,C,1,1
1002954,M,24,2,C,2,0
1002955,M,36,14,C,3,0
1002956,M,30,12,B,1,0
1002957,M,18,4,A,1,0
1002958,M,28,7,C,0,0
1002959,M,39,17,B,0,0
1002960,M,22,4,A,0,0
1002961,M,51,17,C,4+,1
1002962,M,41,3,A,2,0
1002963,F,18,4,A,3,1
1002964,M,26,17,B,3,0
1002965,F,41,4,A,2,0
1002966,F,31,4,A,2,0
1002967,M,34,0,A,1,0
1002968,F,22,0,A,2,0
1002969,M,29,7,C,4+,1
1002970,M,23,4,A,1,0
1002971,M,28,4,A,4+,0
1002972,M,28,4,A,3,1
1002973,F,22,4,B,1,0
1002974,M,19,4,A,0,0
1002975,M,43,11,C,1,1
1002977,F,23,4,A,1,0
1002978,M,36,20,C,1,0
1002979,M,44,2,B,1,0
1002980,M,46,7,C,4+,1
1002981,M,46,6,C,4+,1
1002982,M,33,4,C,0,0
1002983,M,22,4,C,1,0
1002984,M,31,4,A,2,1
1002985,M,21,4,A,2,1
1002986,M,28,4,A,2,1
1002987,M,22,4,B,4+,0
1002988,F,20,6,A,1,0
1002989,M,42,12,A,1,1
1002990,M,39,12,B,1,1
1002991,M,55,1,A,1,1
1002992,M,23,4,C,0,0
1002993,M,23,19,C,1,1
1002994,M,43,5,A,1,1
1002995,M,29,15,A,4+,0
1002996,M,21,0,B,1,0
1002997,F,36,16,C,2,0
1002998,F,30,1,C,0,1
1002999,M,29,7,C,2,0
1003000,M,28,4,A,1,0
1003001,M,23,4,B,1,0
1003002,M,50,11,B,0,0
1003003,M,20,15,B,3,0
1003004,F,24,4,A,1,0
1003005,M,32,17,A,1,0
1003006,M,25,4,B,4+,1
1003007,M,38,0,C,1,1
1003008,M,20,4,B,1,1
1003009,F,44,3,A,3,1
1003010,M,28,12,A,0,0
1003011,M,26,1,B,1,0
1003012,M,28,12,C,1,1
1003013,M,46,17,B,2,1
1003014,M,44,7,B,4+,1
1003015,M,61,6,C,0,1
1003016,M,22,12,A,1,0
1003017,F,42,9,B,1,0
1003018,M,37,0,B,0,0
1003019,M,53,12,A,0,1
1003020,F,41,7,B,0,0
1003021,F,48,15,C,1,1
1003022,M,30,17,C,3,0
1003023,F,28,7,C,4+,1
1003024,M,42,17,A,4+,0
1003025,F,39,0,C,1,0
1003026,F,19,4,B,1,0
1003027,M,24,4,B,1,0
1003028,M,15,10,C,3,0
1003029,M,25,4,A,4+,0
1003030,M,44,1,A,4+,0
1003031,M,20,4,A,3,0
1003032,M,26,0,A,1,1
1003033,M,25,4,C,3,0
1003034,F,24,1,C,1,0
1003035,F,33,7,C,2,1
1003036,M,67,13,C,1,0
1003037,F,26,2,A,2,0
1003038,F,37,2,A,1,1
1003039,F,55,3,C,0,1
1003040,M,27,8,C,0,0
1003041,M,26,4,A,1,0
1003042,M,66,1,C,3,0
1003043,M,23,2,B,4+,0
1003044,M,40,16,C,1,1
1003045,M,50,1,B,2,1
1003046,M,15,4,C,0,0
1003047,F,35,4,A,3,0
1003048,M,21,2,C,3,1
1003049,F,53,0,C,0,1
1003050,M,36,12,B,1,0
1003051,M,20,17,B,0,0
1003052,M,41,12,B,0,1
1003053,F,34,3,B,2,1
1003054,M,24,4,B,1,1
1003055,F,31,3,C,1,1
1003056,M,33,18,C,1,1
1003057,F,27,12,B,1,0
1003058,M,19,12,C,0,0
1003059,M,44,0,C,0,1
1003060,F,45,1,C,3,1
1003061,M,48,2,C,0,1
1003062,M,23,4,C,2,0
1003063,M,25,4,C,3,0
1003064,M,36,17,C,4+,1
1003065,F,18,4,A,2,0
1003066,M,25,4,A,2,0
1003067,F,28,0,A,1,0
1003068,F,45,9,C,2,1
1003069,M,20,4,C,3,1
1003070,F,24,4,C,4+,0
1003071,M,35,1,A,2,0
1003072,M,52,1,B,4+,1
1003073,M,34,0,B,2,0
1003074,M,28,0,C,4+,1
1003075,F,29,11,C,2,1
1003077,M,19,4,B,2,0
1003078,F,43,1,C,1,0
1003079,F,26,1,A,2,1
1003080,M,32,20,A,4+,1
1003081,M,32,7,B,1,1
1003082,F,45,6,B,1,0
1003083,F,53,0,C,0,0
1003084,M,26,16,B,1,1
1003085,M,34,4,C,1,0
1003086,M,22,12,A,1,1
1003087,F,15,1,B,0,0
1003088,F,27,4,C,4+,0
1003089,M,48,16,C,4+,1
1003090,M,26,2,C,4+,0
1003091,F,29,0,C,1,1
1003092,M,43,15,C,2,0
1003093,F,48,20,C,2,1
1003094,M,43,0,A,1,0
1003095,F,34,3,B,1,1
1003096,F,48,3,C,1,1
1003097,F,32,5,B,4+,0
1003098,M,33,4,A,1,1
1003099,M,31,17,C,3,1
1003100,F,28,6,B,3,0
1003101,M,24,15,C,0,0
1003102,M,30,12,C,3,1
1003103,M,28,20,C,4+,1
1003104,M,22,17,C,3,0
1003105,M,43,12,C,4+,1
1003106,M,28,0,C,4+,0
1003108,M,51,6,B,1,1
1003109,F,34,11,B,4+,0
1003110,M,27,0,B,3,1
1003111,M,18,4,C,4+,0
1003112,M,24,12,A,3,0
1003113,M,28,10,B,2,0
1003114,M,25,5,C,2,1
1003115,M,41,17,C,4+,1
1003116,M,29,12,C,4+,0
1003117,M,41,0,C,4+,1
1003118,M,29,0,B,1,0
1003119,M,49,1,C,4+,1
1003120,M,19,4,B,3,1
1003121,M,33,2,B,3,0
1003122,F,29,7,C,3,1
1003123,M,33,2,B,3,0
1003124,M,26,12,C,0,0
1003125,M,34,7,A,1,0
1003126,M,35,2,B,0,1
1003127,F,34,0,B,2,1
1003128,M,25,2,B,3,0
1003129,M,35,7,B,2,0
1003130,M,29,7,C,1,0
1003131,F,27,2,C,1,1
1003132,M,44,7,C,3,0
1003133,M,25,4,C,1,0
1003134,M,20,4,A,1,1
1003135,M,34,15,A,4+,0
1003136,F,35,4,C,1,1
1003138,M,36,17,C,2,1
1003140,F,31,4,C,1,0
1003141,M,35,14,C,3,1
1003142,M,28,20,B,0,0
1003143,F,54,16,C,1,1
1003144,F,27,7,C,1,0
1003145,M,25,4,A,2,0
1003146,M,28,0,C,2,0
1003147,M,30,14,C,0,0
1003148,M,20,20,C,3,0
1003149,M,24,4,C,1,0
1003150,F,32,3,C,4+,1
1003151,F,29,0,C,1,0
1003152,M,24,4,A,3,0
1003153,F,28,4,B,2,0
1003154,F,27,4,A,0,0
1003155,M,28,7,A,1,0
1003156,M,38,7,C,3,0
1003157,M,30,12,C,2,0
1003158,M,33,15,B,1,0
1003159,F,27,15,B,1,0
1003160,M,29,17,C,3,0
1003161,M,32,7,A,2,0
1003164,M,22,12,B,2,0
1003165,M,39,7,A,0,1
1003166,M,18,4,B,1,0
1003167,M,35,2,C,3,0
1003168,F,38,5,C,4+,1
1003169,M,52,0,C,2,0
1003170,M,33,0,C,4+,0
1003171,F,55,3,B,1,1
1003172,M,24,12,A,0,0
1003173,M,27,12,C,1,1
1003174,F,25,14,C,3,1
1003175,M,38,16,A,1,0
1003176,M,30,17,C,4+,1
1003177,F,33,6,C,3,0
1003178,F,44,5,A,4+,0
1003180,M,28,14,B,1,0
1003181,M,31,12,C,4+,0
1003182,M,28,12,A,2,1
1003183,M,51,7,C,4+,1
1003184,F,29,18,C,2,1
1003185,M,24,7,C,2,1
1003186,M,54,1,A,3,0
1003187,M,40,12,C,3,0
1003188,M,70,13,A,4+,1
1003189,M,30,16,A,1,0
1003190,M,15,17,C,2,0
1003191,M,32,12,B,4+,0
1003192,M,23,4,C,1,1
1003193,M,34,0,C,4+,1
1003194,M,30,15,C,2,0
1003195,M,23,4,B,4+,0
1003196,F,25,4,C,4+,0
1003197,F,22,14,A,4+,0
1003198,M,32,12,A,1,0
1003199,M,19,0,B,2,0
1003200,F,32,1,B,4+,0
1003201,M,48,7,B,0,1
1003202,F,21,4,A,1,0
1003203,M,43,0,C,1,0
1003204,M,46,16,B,3,1
1003205,F,45,16,B,1,0
1003206,M,18,20,C,2,0
1003207,M,41,7,A,0,0
1003208,M,30,14,B,4+,0
1003209,M,32,0,C,3,0
1003211,M,52,16,B,4+,0
1003212,F,30,17,A,1,0
1003213,F,29,1,C,3,0
1003214,F,68,7,A,2,0
1003215,F,52,13,B,2,1
1003216,M,42,1,B,1,0
1003217,F,38,0,A,0,0
1003218,M,70,6,C,4+,1
1003219,F,23,4,C,1,0
1003220,M,45,7,B,0,1
1003221,M,27,0,C,0,0
1003222,M,39,7,C,4+,1
1003223,M,31,20,A,1,1
1003224,F,30,14,A,3,1
1003225,M,24,0,C,1,0
1003226,M,40,4,A,1,1
1003227,F,26,14,A,2,0
1003229,F,74,1,B,3,0
1003230,M,40,16,A,0,0
1003231,M,31,7,A,1,1
1003232,M,40,12,C,4+,0
1003233,M,55,2,A,4+,0
1003234,F,15,0,B,1,0
1003235,M,25,4,C,4+,0
1003237,M,40,7,C,2,1
1003238,M,37,7,C,1,1
1003239,F,29,12,C,3,0
1003240,M,25,4,B,1,0
1003241,F,55,0,C,0,1
1003242,M,53,13,C,4+,1
1003243,M,32,12,B,1,1
1003244,F,24,4,C,2,0
1003245,M,18,2,C,0,1
1003246,F,39,1,B,1,1
1003247,M,37,15,B,4+,0
1003248,F,27,7,B,3,0
1003249,F,31,4,C,2,0
1003250,M,34,4,B,2,1
1003251,M,40,17,C,3,0
1003252,M,54,0,C,2,1
1003253,F,40,4,B,3,0
1003254,F,39,6,C,1,1
1003255,F,34,15,C,1,1
1003256,M,28,15,C,1,1
1003257,M,30,14,C,1,0
1003258,M,49,6,C,1,1
1003259,F,21,4,A,2,0
1003260,M,26,4,C,2,1
1003261,M,48,20,B,1,1
1003262,M,33,14,B,2,1
1003263,M,51,11,A,4+,0
1003264,F,33,1,C,0,1
1003265,M,30,15,A,1,0
1003266,F,26,4,A,0,0
1003267,M,30,4,A,2,0
1003268,M,33,12,C,1,0
1003269,F,20,20,C,4+,0
1003270,M,18,11,C,3,1
1003272,M,38,0,B,1,0
1003273,M,42,7,B,1,0
1003274,M,35,20,C,4+,0
1003275,M,44,7,B,2,0
1003276,M,31,20,B,2,1
1003277,M,35,17,A,4+,0
1003278,M,41,7,A,1,1
1003279,M,49,15,C,4+,1
1003280,M,34,7,B,1,0
1003281,M,32,17,C,3,0
1003282,M,46,3,A,4+,1
1003283,M,42,16,C,0,1
1003284,M,26,6,A,1,1
1003285,M,32,4,B,3,0
1003286,F,39,7,B,4+,1
1003287,M,56,13,C,1,1
1003288,M,33,14,A,4+,0
1003289,M,50,6,C,1,1
1003290,M,28,14,A,1,0
1003291,F,31,7,B,4+,0
1003292,F,55,6,B,3,0
1003293,M,49,14,B,2,1
1003294,M,18,4,B,3,0
1003295,M,25,18,B,1,0
1003296,M,21,14,A,1,1
1003297,M,25,4,A,3,0
1003298,M,15,10,C,3,0
1003299,F,28,4,B,2,0
1003300,M,43,5,B,1,0
1003301,F,27,2,B,3,0
1003302,M,26,17,C,4+,0
1003303,M,67,17,B,3,1
1003304,F,49,5,B,1,1
1003305,M,75,20,C,0,0
1003306,M,46,14,C,1,1
1003307,M,53,6,C,1,1
1003308,F,21,20,B,3,1
1003309,M,26,17,C,2,1
1003310,M,48,14,C,0,1
1003311,M,27,4,A,4+,0
1003312,F,25,4,A,3,0
1003313,M,43,20,A,2,0
1003314,M,32,7,C,2,0
1003315,M,35,12,B,1,1
1003316,M,15,19,C,2,0
1003317,M,27,4,A,4+,1
1003318,M,70,13,C,4+,1
1003319,F,65,13,B,1,1
1003320,M,26,1,B,1,1
1003321,M,38,1,A,1,0
1003322,F,19,4,B,2,0
1003323,M,40,14,C,2,1
1003324,M,43,17,C,1,0
1003325,F,39,14,C,2,1
1003326,M,46,7,C,3,1
1003327,M,21,12,B,4+,0
1003328,M,64,19,C,2,1
1003329,M,51,18,B,1,1
1003330,F,39,1,C,2,1
1003331,F,29,7,B,3,0
1003332,M,29,7,B,2,1
1003333,M,25,16,C,1,0
1003334,M,36,0,C,3,0
1003335,M,33,0,A,4+,0
1003336,M,44,17,B,2,1
1003337,M,32,4,A,1,0
1003338,M,49,16,C,3,1
1003339,M,34,17,C,0,0
1003340,M,49,16,C,1,1
1003341,M,26,20,B,4+,0
1003342,F,26,5,C,1,0
1003343,F,21,4,B,1,0
1003344,M,42,0,C,2,0
1003345,M,28,7,C,4+,0
1003346,M,39,7,B,3,1
1003347,F,41,7,C,0,1
1003348,M,50,16,C,4+,1
1003349,F,24,4,B,1,0
1003351,F,21,5,C,0,1
1003352,M,36,0,C,1,0
1003353,M,45,17,A,3,0
1003354,M,29,7,C,2,1
1003355,M,29,1,C,0,0
1003356,M,44,7,C,2,1
1003357,M,34,18,C,2,1
1003358,F,33,1,B,3,0
1003359,M,31,20,C,1,0
1003360,F,30,0,A,3,0
1003361,M,27,4,B,0,0
1003362,F,28,0,C,2,1
1003363,F,39,9,B,2,1
1003364,M,67,13,C,4+,0
1003365,M,52,17,C,3,1
1003366,M,40,14,C,1,1
1003367,M,51,16,A,1,1
1003368,M,35,14,C,1,1
1003370,M,19,4,C,1,0
1003371,M,28,2,A,3,0
1003372,M,70,13,B,1,1
1003373,M,23,16,C,4+,0
1003374,M,39,5,C,3,0
1003375,M,28,4,C,4+,1
1003376,M,44,16,C,1,0
1003377,M,31,17,C,1,0
1003378,M,19,4,A,1,0
1003379,M,45,1,A,1,0
1003380,M,51,0,B,2,1
1003381,M,32,0,C,1,1
1003382,F,15,10,A,2,0
1003383,M,64,16,C,4+,1
1003384,M,37,7,C,1,0
1003385,F,30,9,C,1,0
1003386,M,20,4,B,3,0
1003387,M,18,1,B,3,1
1003388,F,33,1,A,4+,0
1003389,M,22,0,A,0,0
1003390,F,48,20,C,1,1
1003391,M,24,4,A,0,0
1003392,M,55,6,C,1,1
1003393,M,40,12,C,3,1
1003394,M,36,7,B,4+,0
1003395,M,26,7,A,1,0
1003396,M,30,12,B,4+,0
1003397,M,28,5,B,0,0
1003398,M,25,20,C,4+,1
1003399,M,29,4,C,1,0
1003400,M,33,14,C,4+,1
1003401,M,40,7,B,1,0
1003402,M,36,20,B,4+,0
1003403,M,37,5,C,1,0
1003404,M,35,8,A,1,0
1003405,M,38,14,B,4+,0
1003406,F,34,7,C,4+,0
1003407,F,49,5,C,1,0
1003408,M,29,17,C,1,0
1003409,M,33,4,C,4+,1
1003410,M,43,1,B,3,1
1003411,M,22,4,A,4+,0
1003412,M,27,18,C,1,0
1003413,F,29,17,B,2,0
1003414,M,27,17,C,1,1
1003415,M,37,7,C,0,0
1003416,M,32,12,B,4+,1
1003417,F,24,2,C,2,1
1003418,F,18,3,C,4+,0
1003419,M,48,1,B,1,1
1003420,F,30,7,A,3,0
1003421,M,46,7,B,3,1
1003422,M,28,5,B,2,0
1003423,M,33,7,C,2,0
1003424,M,29,6,C,1,1
1003425,M,25,20,A,1,0
1003426,M,31,20,B,1,0
1003427,M,29,14,C,2,0
1003428,M,48,1,C,4+,1
1003429,F,30,7,B,1,1
1003430,F,46,1,B,1,1
1003431,F,46,6,B,1,1
1003432,M,35,12,C,4+,0
1003433,M,23,12,A,1,0
1003434,M,20,4,B,1,0
1003435,M,48,1,B,3,0
1003436,M,37,0,C,1,0
1003437,F,27,0,C,2,1
1003438,F,29,0,C,0,1
1003439,M,25,17,C,3,0
1003440,M,73,17,C,3,0
1003441,F,34,14,A,2,0
1003442,M,25,12,B,3,0
1003443,F,43,17,C,1,0
1003444,M,51,14,C,1,1
1003445,F,39,20,C,1,0
1003446,M,35,7,C,1,0
1003447,M,27,12,B,0,0
1003448,F,23,3,A,4+,0
1003449,M,28,14,B,3,0
1003450,M,33,5,B,3,0
1003451,F,30,11,A,0,0
1003452,M,34,14,C,1,1
1003453,M,44,7,C,1,0
1003454,M,19,0,A,1,1
1003455,F,32,0,C,2,0
1003456,M,34,17,C,3,0
1003457,M,34,20,C,1,0
1003458,M,46,0,C,1,0
1003459,M,25,4,C,0,0
1003460,M,15,4,B,1,0
1003461,M,45,0,C,0,0
1003462,F,28,4,B,3,0
1003463,M,33,15,C,2,1
1003464,F,32,14,B,4+,1
1003465,M,33,14,C,3,1
1003466,M,35,14,B,1,0
1003467,M,32,14,A,1,1
1003468,M,28,20,C,2,1
1003469,M,49,17,B,3,1
1003470,M,40,17,C,1,0
1003471,M,20,4,A,1,0
1003472,M,27,6,C,2,1
1003473,F,44,16,A,1,1
1003474,M,40,11,C,4+,1
1003475,M,32,14,A,1,0
1003476,M,55,0,B,2,1
1003477,F,51,1,A,1,1
1003478,M,34,7,A,1,1
1003479,M,20,4,C,2,0
1003480,M,30,0,C,0,0
1003481,M,24,4,B,1,1
1003482,M,53,17,C,2,1
1003483,F,46,7,B,0,1
1003484,M,22,4,C,1,0
1003485,M,27,0,B,3,0
1003486,F,24,0,A,1,0
1003487,M,22,4,A,1,1
1003488,M,47,17,B,3,1
1003489,M,20,4,A,1,0
1003490,M,32,0,C,4+,1
1003491,M,27,16,B,1,0
1003492,M,37,7,B,2,0
1003493,M,33,17,C,1,0
1003494,M,33,1,C,0,1
1003495,M,18,4,B,0,0
1003496,M,39,5,C,2,1
1003497,F,41,2,A,2,0
1003498,M,33,17,C,3,0
1003499,M,35,3,A,2,0
1003500,M,43,7,C,1,1
1003501,F,44,7,C,1,0
1003502,F,25,7,C,4+,1
1003503,M,22,4,B,0,0
1003504,M,20,7,B,1,0
1003505,F,32,15,A,0,1
1003506,M,20,12,C,1,0
1003507,M,34,0,A,3,0
1003508,M,21,4,C,0,1
1003509,M,21,4,A,0,0
1003510,F,21,4,B,1,1
1003511,M,55,0,C,2,1
1003512,M,22,17,A,2,0
1003513,M,31,16,C,1,0
1003514,M,23,12,C,1,0
1003515,M,44,3,C,0,0
1003516,M,23,4,C,0,0
1003517,M,21,12,C,3,0
1003518,F,20,7,A,2,0
1003519,F,35,14,A,1,1
1003521,M,32,0,B,3,0
1003522,M,24,0,C,2,0
1003523,M,39,7,C,0,0
1003524,F,26,0,C,4+,0
1003525,F,19,4,B,1,1
1003526,M,43,2,B,1,1
1003527,M,26,0,B,2,1
1003528,M,37,5,C,1,0
1003529,F,49,1,C,0,1
1003530,M,27,0,C,1,0
1003531,F,30,11,C,1,1
1003532,F,42,14,B,1,0
1003533,M,28,2,A,2,1
1003535,M,49,18,C,1,1
1003536,M,22,4,C,0,0
1003537,M,15,10,C,1,0
